Store ID,Store Site,Street Address,City,ST,Postal Code,Gross Area,Sales Area,Staging,Mezzanine,Staging + Mezzanine,STORE,STORE_NAME,STORE_NAME10,STORE_NAME3,STORE_CLASS,STORE_MGR_NAME,STORE_OPEN_DATE,STORE_CLOSE_DATE,PHONE_NUMBER,TOTAL_SQUARE_FT,SELLING_SQUARE_FT,CHANNEL_ID,MALL_NAME,DISTRICT,DEFAULT_WH,Pincode,CURRENCY_CODE,INTEGRATED_POS_IND,ORIG_CURRENCY_CODE,Longitude,Latitude
5074,OMAHA-PAPILLION,"7775 Olson Dr, Ste 121",Papillion,NE,68046,21830,16891,1393,529,1922,5074,OMAHA-PAPILLION,5074,OMA,C,UNKNOWN,09-09-14,,402-590-5515,21830,16891,1,,213,9,,USD,Y,USD,-96.04484,41.151899
3955,"DARTMOUTH, NS",Civic #15 Lemlair Row Rd,Dartmouth,NS,B3B0C6,21819,17783,711,1640,2351,3955,"DARTMOUTH, NS",3955,DAR,A,DANTE MELCHIORRE,25-04-07,,902-461-3032,20899,17783,1,,506,8,,CAD,Y,CAN,-63.591479,44.7091
5095,ITHACA,"40 Catherwood Rd, Ste G04",Ithaca,NY,14850,21814,16830,2228,0,2228,5095,ITHACA,5095,ITH,C,UNKNOWN,10-08-16,,607-319-2100,22029,16830,1,,209,8,,USD,Y,USD,-76.49685,42.449454
6709,MILW-BROOKFIELD,695 Main St,Brookfield,WI,53005,21806,17767,830,1638,2468,6709,MILW-BROOKFIELD,6709,MIL,A,CHRIS STRATTON,02-03-06,,262-786-2452,21805,17767,1,,205,9,,USD,Y,USD,-88.09478,43.060872
4707,HOWELL,4785 Rte 9 N,Howell,NJ,7731,21793,17773,850,1762,2612,4707,HOWELL,4707,HOW,A,KAREN OJAMAA,04-03-04,,732-905-0192,21766,17773,1,,301,8,,USD,Y,USD,-74.20815,40.146597
4953,ST-JEAN-SUR-RICHELIEU,110 Boul Omer-Marcil,Saint-Jean-sur-Richelieu,QC,J2W2X2,21784,17616,749,2017,2766,4953,ST.JEAN-SUR-RICHELIEU,4953,STJ,C,Glenn Bradley,14-09-12,,450-349-7123,21753,17616,1,,507,8,,CAD,Y,CAD,-73.226382,45.308531
4734,BAY-SAN RAFAEL,400 Las Gallinas Ave,San Rafael,CA,94903,21783,15572,2389,0,2389,4734,BAY-SAN RAFAEL,4734,BAY,A,PAM REIS,23-09-04,,415-446-7390,21300,15572,1,,113,2,,USD,Y,USD,-122.54589,38.019022
1076,"CIN-NEWPORT, KY",158 Pavillion Pkwy,Newport,KY,41071,21779,17993,1047,1181,2228,1076,CIN-NEWPORT,1076,CIN,C,UNKNOWN,16-08-13,,859-261-1573,21752,17860,1,,217,9,,USD,Y,USD,-84.48681,39.08347
6750,"SPRING VALLEY, NY",13 Spring Valley Marketplace,Spring Valley,NY,10977,21772,18953,3060,0,3060,6750,"SPRING VALLEY, NY",6750,SPR,A,CYNTHIA KANNER,14-09-06,,845-578-1570,25054,18953,1,,308,8,,USD,Y,USD,-74.04504,41.116795
5112,LINCOLN,3022 Pine Lake Rd,Lincoln,NE,68516,21771,17407,830,1509,2339,5112,LINCOLN,5112,LIN,C,UNKNOWN,05-10-16,,402-937-0700,21771,17407,1,,213,9,,USD,Y,USD,-96.64566,40.749224
1239,WOR-BERLIN,19 Highlands Commons E,Hudson,MA,1749,21771,17697,843,1501,2344,1239,BOS-BERLIN,1239,BOS,C,UNKNOWN,16-10-14,,978-212-3257,21826,17697,1,,312,8,,USD,Y,USD,-71.55791,42.389813
1269,DFW-EULESS,"2901 Rio Grande Blvd, Ste 700",Euless,TX,76039,21771,17793,848,1494,2342,1269,DFW-EULESS,1269,DFW,C,UNKNOWN,13-08-15,,682-503-7937,21732,17793,1,,405,1,,USD,Y,USD,-97.08453,32.858727
5061,DEN-HIGHLANDS RANCH,"9315 Dorchester St, Ste 101",Highlands Ranch,CO,80129,21754,16437,1242,0,1242,5061,DEN-HIGHLAND RANCH,5061,DEN,C,UNKNOWN,19-04-16,,720-907-0267,21970,16437,1,,105,2,,USD,Y,USD,-105.009739,39.539556
8771,"MACHESNEY PARK, IL",1017 W Lane Rd,Machesney Park,IL,61115,21746,17833,1362,1336,2698,8771,"MACHESNEY PARK, IL",8771,MAC,A,SHANE MYERS,03-02-08,,815-639-1354,21081,17916,1,,205,9,,USD,Y,USD,-89.04186,42.352539
6715,BOS-TAUNTON,9 Mozzone Blvd Unit 100,Taunton,MA,2780,21735,17598,836,1602,2438,6715,BOS-TAUNTON,6715,TAU,A,BOB ANTONIUS,09-03-06,,508-884-5082,21792,17598,1,,310,8,,USD,Y,USD,-71.10288,41.904888
6714,CHI-NORTH AURORA,1780 Orchard Gateway Blvd,North Aurora,IL,60542,21730,17767,711,1636,2347,6714,CHI-NORTH AURORA,6714,CHI,A,PAM JOHNSEN,12-10-06,,630-907-9376,21476,17767,1,,202,9,,USD,Y,USD,-88.32931,41.809387
3966,TOR-HAMILTON,"1779 Stone Church Rd E, Unit 2",Stoney Creek,ON,L8J0B4,21729,18041,722,1635,2357,3966,TOR-HAMILTON,3966,TOR,A,VAN DISKOS,01-11-08,,905-578-1050,21230,17788,1,,504,8,,CAD,Y,CAN,-79.7287703,43.1850304
9069,"LOUISVILLE-CLARKSVILLE, IN",1020 Veterans Pkwy Ste 800,Clarksville,IN,47129,21727,17785,805,1721,2526,9069,"LOUISVILLE-CLARKSVILLE, IN",9069,LOU,C,CARRIE CHUNN,31-01-10,,812-288-5194,21727,17785,1,,212,9,,USD,Y,USD,-85.76787,38.303945
5096,NASH-HENDERSONVILLE,"217 Indian Lake Blvd, Ste 850",Hendersonville,TN,37075,21720,17632,847,1494,2341,5096,NASH-HENDERSONVILLE,5096,NAS,C,UNKNOWN,17-03-16,,615-348-4374,21705,17632,1,,212,7,,USD,Y,USD,-86.61173,36.311047
5745,KEENE,7 Ash Brook Rd,Keene,NH,3431,21718,17750,940,1639,2579,5745,KEENE,5745,KEE,A,TIM BASHWINGER,27-10-05,,603-357-7101,20918,17798,1,,307,8,,USD,Y,USD,-72.28616,42.946418
1188,BALT-CANTON,3669 Boston St,Baltimore,MD,21224,21715,17539,830,1505,2335,1188,BALT-CANTON CROSSING,1188,BAL,C,UNKNOWN,17-10-13,,410-276-1380,21685,17620,1,,319,8,,USD,Y,USD,-76.55696,39.284607
8844,MONROE,"4429 Pecanland Mall Dr,  Ste 7",Monroe,LA,71203,21715,17666,988,89,1077,8844,MONROE,8844,MON,A,TAMARA TOLAND,01-02-09,,318-322-6338,21476,17666,1,,404,1,,USD,Y,USD,-92.04384,32.547067
4904,"BRANTFORD, ON","221 Henry St, Unit A",Brantford,ON,N3S0G1,21710,17685,1168,1505,2673,4904,BRANTFORD,4904,BRA,C,UNKNOWN,27-03-14,,289-335-0840,21686,17685,1,,504,8,,CAD,Y,CAD,#N/A,#N/A
5093,FORT MYERS-CAPE CORAL,"1811 NE Pine Island Rd, Ste 100",Cape Coral,FL,33909,21707,17797,2253,0,2253,5093,FORT MYERS-CAPE CORAL,5093,FOR,C,UNKNOWN,30-03-17,,239-800-9847,21175,16203,1,,414,7,,USD,Y,USD,-81.94968,26.687462
1363,HSTN-KATY/NORTH,2838 W Grand Pkwy N,Katy,TX,77449,21705,17632,810,1530,2340,1363,HSTN-KATY/NORTH,1363,HST,E,UNKNOWN,01-08-19,,832-957-0900,21705,17632,1,,401,1,,USD,Y,USD,-95.7301,29.825908
1292,ORL-LEE VISTA,6733 Eagle Watch Dr,Orlando,FL,32822,21705,17362,790,1526,2316,1292,ORL-LEE VISTA,1292,ORL,C,UNKNOWN,15-03-16,,407-982-2790,21524,17604,1,,409,7,,USD,Y,USD,-81.28949,28.494931
1309,HSTN-SPRING/WEST,"6545 N Grand Pkwy W, Ste 100",Spring,TX,77389,21705,17632,864,1494,2358,1309,HSTN-SPRING/WEST,1309,HST,C,UNKNOWN,27-04-17,,281-528-4702,21880,17852,1,,402,1,,USD,Y,USD,-95.51716,30.10824
1302,AUS-CEDAR PARK,"5001 183A Toll Rd, Ste E100",Cedar Park,TX,78613,21705,17632,860,1494,2354,1302,AUS-CEDAR PARK,1302,AUS,C,UNKNOWN,06-04-17,,512-337-4985,21861,17806,1,,407,1,,USD,Y,USD,-97.83087,30.501272
5140,SAN LUIS OBISPO,"273 Madonna Rd, Ste B",San Luis Obispo,CA,93405,21705,17632,850,1494,2344,5140,SAN LUIS OBISPO,5140,SAN,C,UNKNOWN,15-08-19,,805-594-5430,21705,17632,1,,117,4,,USD,Y,USD,-120.70305,35.277189
1323,S.ANT-SAN ANTONIO/POTRANCO,"415 W Loop 1604 S, Ste 139",San Antonio,TX,78253,21705,17632,848,1494,2342,1323,S.ANT-SAN ANTONIO/POTRANCO,1323,SAN,D,UNKNOWN,07-03-19,,210-660-3660,21705,17632,1,,406,1,,USD,Y,USD,-98.75976,29.461353
1290,S.DG-CARLSBAD/LA COSTA,3445 Via Montebello,Carlsbad,CA,92009,21705,17632,847,1494,2341,1290,S.DG-CARLSBAD/LA COSTA,1290,SDG,C,UNKNOWN,25-10-16,,760-230-4620,21705,17632,1,,101,4,,USD,Y,USD,-117.26744,33.097841
1310,HSTN-WESTLAKE,14287 E Sam Houston Pkwy N,Houston,TX,77044,21705,17632,661,1494,2155,1310,HSTN-WESTLAKE,1310,HST,C,UNKNOWN,26-10-16,,281-668-7828,21780,17960,1,,402,1,,USD,Y,USD,-95.16782,29.88277
1342,"DEN-ARVADA, CO",7410 W 52nd Ave,Arvada,CO,80002,21700,17636,3283,0,3283,1342,DEN-ARVADA,1342,DEN,C,UNKNOWN,21-09-17,,,23978,17837,1,,106,2,,USD,Y,USD,-105.0981,39.795006
1287,"LAPEER, MI",849 S Main St,Lapeer,MI,48446,21694,14382,3572,0,3572,1287,LAPEER,1287,LAP,C,UNK NOWN,17-03-16,,810-356-5140,21660,14372,1,,204,9,,USD,Y,USD,-83.33073,43.048777
1091,AMERICAN FORK,245 N Meadow Ln,American Fork,UT,84003,21692,17506,848,1496,2344,1091,SLC-AMERICAN FORK,1091,SLC,C,UNKNOWN,14-06-13,,801-492-3534,21475,17506,1,,107,2,,USD,Y,USD,-111.79449,40.394235
8790,DEN-BRIGHTON,2253 Prairie Center Pkwy,Brighton,CO,80601,21691,18098,1509,1666,3175,8790,DEN-BRIGHTON,8790,DEN,A,TODD ADDISON,25-10-08,,720-685-0032,21476,18096,1,,106,2,,USD,Y,USD,-104.82407,39.973251
4942,ST ALBERT,"120, 915 St Albert Trail",St Albert,AB,T8N4K6,21691,17364,1106,1497,2603,4942,ST ALBERT,4942,ST,C,UNKNOWN,22-09-16,,587-764-0707,21537,17267,1,,503,2,,CAD,Y,CAD,-113.653638,53.65107
5073,DET-OAKLAND PLAZA,334 John R Rd,Troy,MI,48083,21684,17610,852,1494,2346,5073,DET-OAKLAND PLAZA,5073,DET,C,UNKNOWN,05-02-15,,248-721-4290,21634,17610,1,,206,9,,USD,Y,USD,-83.11506,42.556943
6755,ST.L-WENTZVILLE,1856 Wentzville Pkwy,Wentzville,MO,63385,21683,17769,711,1640,2351,6755,ST.L-WENTZVILLE,6755,STL,A,RACHEL BROCKMAN,26-10-06,,636-327-1891,21500,17769,1,,216,9,,USD,Y,USD,-90.85922,38.808884
3952,TOR-MISSISSAUGA/WINSTON CHURCHILL BLVD,3105 Argentia Rd,Mississauga,ON,L5N8P7,21665,17539,932,1640,2572,3952,TOR-MISSISSAUGA WINSTON CHURCHILL BLVD,3952,TOR,A,FAITH CUMMINGS,05-07-07,,905-785-2855,20775,17539,1,,501,8,,CAD,Y,CAN,-79.742389,43.598865
3951,VANCOUVER ISLAND-LANGFORD,2401-C Millsteam Rd Unit 121,Victoria,BC,V9B3R5,21657,17846,956,1731,2687,3951,VANCOUVER ISLAND-LAN,3951,VAN,A,ALLANA KRISTENSEN,24-08-06,,250-391-0954,21242,17845,1,,505,2,,CAD,Y,CAN,-123.499362,48.464057
1088,DFW-MURPHY,209 E FM 544,Murphy,TX,75094,21656,15546,3075,0,3075,1088,DFW-MURPHY,1088,DFW,C,UNKNOWN,06-07-12,,972-424-6148,21656,15546,1,,404,1,,USD,Y,USD,-96.61113,33.009681
7778,DEN-CASTLE ROCK,5650 Allen Way Ste 108,Castle Rock,CO,80108,21647,17930,712,1640,2352,7778,DEN-CASTLE ROCK,7778,DEN,A,JERRY MATHIES,14-08-07,,720-733-1081,21235,17930,1,,105,2,,USD,Y,USD,-104.885409,39.453833
6710,HARRISBURG-CARLISLE,230 Westminster Dr,Carlisle,PA,17013,21647,17770,935,1639,2574,6710,HARRISBURG-CARLISLE,6710,HAR,A,BOB MORGAN,13-04-06,,717-245-2444,20905,17773,1,,208,8,,USD,Y,USD,-77.19987,40.203458
4931,TOR-MISSISSAUGA/DUNDAS,"3050 Vega Blvd, Unit 3",Mississauga,ON,L5L5X8,21646,15371,3137,0,3137,4931,TOR-MISSISSAUGA/DUNDAS,4931,TOR,C,UNKNOWN,17-09-15,,289-334-0928,21821,15371,1,,501,8,,CAD,Y,CAD,-79.690289,43.516202
1090,PHI-MARLTON,"191 Rte 73 S, Ste 173C",Marlton,NJ,8053,21639,17752,940,1493,2433,1090,PHI-MARLTON,1090,PHI,C,UNKNOWN,05-09-13,,856-596-3701,21749,17752,1,,301,8,,USD,Y,USD,-74.90416,39.88488
8757,CORALVILLE,2515 Corridor Way Ste 4,Coralville,IA,52241,21633,17942,934,1640,2574,8757,CORALVILLE,8757,COR,A,KATHY TIMMER,29-03-08,,319-354-1811,22092,18018,1,,213,9,,USD,Y,USD,-91.58676,41.688215
8787,FORT WAYNE-MAYSVILLE RD,10240 Maysville Rd,Fort Wayne,IN,46835,21632,17688,1229,939,2168,8787,FORT WAYNE-MAYSVILLE RD,8787,FOR,A,BRENDA RAMBO,11-10-08,,260-492-6957,21476,17666,1,,203,9,,USD,Y,USD,-85.05941,41.138599
8733,PALM SPRINGS,"2465 E Palm Canyon, Bldg 3",Palm Springs,CA,92264,21630,17745,1207,1613,2820,8733,PALM SPRINGS,8733,PAL,A,DARLA CUSEY,25-05-08,,760-325-2277,21986,17843,1,,116,4,,USD,Y,USD,-116.51887,33.798669
5732,DET-LIVONIA,13110 Middlebelt Rd,Livonia,MI,48150,21609,17773,711,1635,2346,5732,DET-LIVONIA,5732,DET,A,NIKEA ABNER,16-06-05,,734-525-9409,21395,17773,1,,206,9,,USD,Y,USD,-83.36513,42.365936
3980,OTTAWA-TRAIN YARDS,165 Trainyards Dr,Ottawa,ON,K1G3X8,21609,17619,845,1515,2360,3980,OTTAWA-TRAIN YARDS,3980,OTT,C,DAVE BROWN,29-10-10,,613-244-4500,21811,17619,1,,508,8,,CAD,Y,CAD,#N/A,#N/A
1075,BOS-WESTWOOD,261 University Ave,Westwood,MA,2090,21608,17624,847,1495,2342,1075,BOS-WESTWOOD,1075,BOS,C,UNKNOWN,26-03-15,,774-999-0181,21970,17624,1,,310,8,,USD,Y,USD,-71.20735,42.212949
3938,PETERBOROUGH,898 Monaghan Rd Unit 1,Peterborough,ON,K9J5K4,21604,17875,989,1989,2978,3938,PETERBOROUGH,3938,PET,A,ALEX BUCK,28-07-05,,705-745-9653,22259,17875,1,,508,8,,CAD,Y,CAN,-78.334872,44.298239
4729,"HOLLAND, MI",3571 West Shore Dr,Holland,MI,49424,21604,17764,997,1766,2763,4729,"HOLLAND, MI",4729,HOL,A,JEFF KENDALL,11-03-04,,616-399-9250,21805,17764,1,,204,9,,USD,Y,USD,-86.12726,42.823232
1233,NWK-CLARK,"1255 Raritan Rd, Unit 130",Clark,NJ,7066,21600,18135,873,1551,2424,1233,NWK-CLARK,1233,NWK,C,UNKNOWN,06-08-15,,732-943-0474,21744,18135,1,,302,8,,USD,Y,USD,-74.30934,40.620336
1347,SLC-RIVERTON,13282 S Kestrel Range Rd,Riverton,UT,84096,21600,19304,648,1508,2156,1347,SLC-RIVERTON,1347,SLC,C,UNKNOWN,14-06-18,,385-274-6200,24814,19304,1,,107,2,,USD,Y,USD,#N/A,#N/A
9849,PORTAGE,6601 S Westnedge Ave,Portage,MI,49002,21588,16371,2086,0,2086,9849,PORTAGE,9849,POR,A,ROY W MORTON,04-10-98,,269-321-1794,21588,17496,1,,203,9,,USD,Y,USD,-85.55958,42.210792
8740,MIA-HOMESTEAD,2535 NE 10 Ct,Homestead,FL,33033,21583,17666,956,1766,2722,8740,MIA-HOMESTEAD,8740,MIA,A,JIM ROWSEY,01-02-09,,305-247-4232,21476,17666,1,,410,7,,USD,Y,USD,-80.42692,25.487988
3949,TOR-RICHMOND HILL,2-20 John Birchall Rd,Richmond Hill,ON,L4S0B2,21575,16728,1972,1765,3737,3949,TOR-RICHMOND HILL,3949,TOR,A,L O'SHAUGHNESSY,20-04-08,,905-780-7717,22005,16838,1,,501,8,,CAD,Y,CAN,-79.428176,43.897242
8730,KINGSPORT,2626 E Stone Dr Ste 110,Kingsport,TN,37660,21574,17678,711,1766,2477,8730,KINGSPORT,8730,KIN,A,DANA BLEVINS,29-02-08,,423-230-0903,21476,17678,1,,420,7,,USD,Y,USD,-82.55408,36.547133
5724,"GEORGETOWN, TX",1013 W University Ave Ste 600,Georgetown,TX,78628,21571,17770,711,1631,2342,5724,"GEORGETOWN, TX",5724,GEO,A,MATT ANDERSON,14-07-05,,512-863-2773,21138,17770,1,,407,1,,USD,Y,USD,-97.72338,30.674349
7747,BRUNSWICK,480 Glynn Isle,Brunswick,GA,31525,21566,17775,712,1640,2352,7747,BRUNSWICK,7747,BRU,A,MIKE STRAIT,02-08-07,,912-267-5601,20684,17775,1,,413,7,,USD,Y,USD,-81.49832,31.260995
3927,TOR-NEWMARKET,2-18126 Yonge St,East Gwillimbury,ON,L9N0J3,21563,17765,929,1767,2696,3927,TOR-NEW MARKET,3927,NEW,A,TRACEY TAYLOR,21-08-03,,905-853-6639,21385,17765,1,,501,8,,CAD,Y,CAN,#N/A,#N/A
6726,DEN-AURORA/SMOKY HILL,6352 S Central St Unit A,Aurora,CO,80016,21560,17769,711,1640,2351,6726,DEN-AURORA/SMOKY HILL,6726,DEN,A,DARRELL CIRBO,19-10-06,,303-680-0616,21300,17769,1,,105,2,,USD,Y,USD,-104.7485,39.595115
6717,MSP-PLYMOUTH,3215 Vicksburg Ln N,Plymouth,MN,55447,21559,18023,480,1896,2376,6717,MSP-PLYMOUTH,6717,PLY,A,LAWRENCE MCNUTT,06-07-06,,763-519-2739,21484,18023,1,,215,9,,USD,Y,USD,-93.49262,45.003363
9185,WOR-NORTHBOROUGH,6108 Shops Way,Northborough,MA,1532,21554,17784,1156,1493,2649,9185,WOR-NORTHBOROUGH,9185,WOR,C,TONY PATJANE,03-02-12,,508-393-8234,21269,18083,1,,312,8,,USD,Y,USD,-71.64692,42.321917
3739,MSP-BLOOMINGTON,4240 W 78th St,Bloomington,MN,55435,21546,16133,1746,1054,2800,3739,MSP-BLOOMINGTON,3739,MSP,A,GREG LINDUSKY,16-10-03,,952-893-0141,21196,16133,1,,215,9,,USD,Y,USD,-93.33487,44.875614
6725,RAL-KNIGHTDALE,1006 Shoppes at Midway Dr,Knightdale,NC,27545,21545,17902,697,1691,2388,6725,RAL-KNIGHTDALE,6725,RAL,A,JENNIFER MOSKOW,27-07-06,,919-217-2631,20675,17531,1,,313,7,,USD,Y,USD,-78.48345,35.790516
5740,"RIO GRANDE, NJ",3201 Route 9 S,Rio Grande,NJ,8242,21540,18009,881,1670,2551,5740,"RIO GRANDE, NJ",5740,RIO,A,ELIZABETH FORD,29-09-05,,609-465-7014,23499,18009,1,,318,8,,USD,Y,USD,-74.87515,39.017837
8788,SLC-WEST JORDAN,7668 S Campus View Dr,West Jordan,UT,84084,21534,17650,1525,1766,3291,8788,SLC-WEST JORDAN,8788,SLC,A,LAURA WEBB,24-02-08,,801-282-2549,21476,17650,1,,107,2,,USD,Y,USD,-111.97566,40.627668
1069,HSTN-CYPRESS,25715 Northwest Fwy,Cypress,TX,77429,21531,17538,832,1496,2328,1069,HSTN-CYPRESS,1069,HST,C,UNKNOWN,13-07-12,,281-758-0014,21643,17538,1,,402,1,,USD,Y,USD,-95.66597,29.982746
9710,DEN-ARAPAHOE,9565 E County Line Rd,Englewood,CO,80112,21520,17426,1469,0,1469,9710,DEN-ARAPAHOE,9710,DEN,A,ALAN G SCOTT,04-08-97,,303-708-1411,21518,17777,1,,105,2,,USD,Y,USD,-104.88288,39.579454
4743,COLUMBUS-HILLIARD,1830 Hilliard Rome Rd,Hilliard,OH,43026,21517,17773,782,1765,2547,4743,COLUMBUS-HILLIARD,4743,COL,A,CRAIG MEYERS,26-08-04,,614-876-6294,21755,17773,1,,219,9,,USD,Y,USD,-83.14762,40.021665
3751,DEN-PARKER,11425 S Twenty Mile Rd,Parker,CO,80134,21513,17773,1051,1755,2806,3751,DEN-PARKER,3751,DEN,A,LISA KELLAR,02-10-03,,303-840-5891,21805,17421,1,,105,2,,USD,Y,USD,-104.78031,39.508608
7757,PITT-FRAZER/PITTSBURGH MILLS,1030 Village Center Dr,Tarentum,PA,15084,21513,17512,712,1640,2352,7757,PITT-FRAZER/PITTSBURGH MILLS,7757,PIT,A,JIM HILL,07-10-07,,724-274-3708,21300,17512,1,,207,8,,USD,Y,USD,-79.78095,40.61357
7808,S.ANT-SAN ANTONIO/LA CANTERA PKWY,17802 La Cantera Pkwy Ste 104,San Antonio,TX,78257,21513,17773,729,1635,2364,7808,S. ANT-SAN ANTONIO/LA CANTERA PKWY,7808,SAN,A,DEB VINCENT,11-03-07,,210-641-2975,21395,17773,1,,406,1,,USD,Y,USD,-98.6099,29.646618
9042,SAC-WOODLAND,2175 Bronze Star Dr,Woodland,CA,95776,21513,17666,1265,1269,2534,9042,SAC-WOODLAND,9042,SAC,C,MIKE BEDROSIAN,18-04-09,,530-669-3240,21476,17666,1,,118,2,,USD,Y,USD,-121.74189,38.681254
1283,NWK-SECAUCUS,400 Mill Creek Dr,Secaucus,NJ,7094,21511,16341,2042,0,2042,1283,NWK-SECAUCUS,1283,NWK,C,UNKNOWN,04-02-16,,201-293-0214,21556,16272,1,,302,8,,USD,Y,USD,-74.06,40.7885
7728,"NAMPA, ID",16474 N Marketplace Blvd,Nampa,ID,83687,21510,17936,1000,1629,2629,7728,"NAMPA, ID",7728,NAM,A,BRIDGET NEERMAN,29-03-07,,208-442-2851,21785,17936,1,,108,2,,USD,Y,USD,-116.53781,43.590212
3968,OTTAWA-KANATA,5617 Hazeldean Rd,Stittsville,ON,K2S0P5,21508,17602,873,1495,2368,3968,OTTAWA-KANATA,3968,OTT,C,JENNIFER PIEROWAY,22-10-10,,613-831-9023,22228,17602,1,,508,8,,CAD,Y,CAD,#N/A,#N/A
1050,NWK-BAYONNE,321 Bayonne Crossing Way,Bayonne,NJ,7002,21502,17616,849,1501,2350,1050,NWK-BAYONNE,1050,BAY,C,JEREMY KOTEL,03-06-11,,201-437-0261,20626,17616,1,,302,8,,USD,Y,USD,-74.11768,40.666552
5078,ROCH-HENRIETTA,"720 Jefferson Rd, Ste 500",Rochester,NY,14623,21500,17068,1220,1667,2887,5078,ROCH-HENRIETTA,5078,ROC,C,UNKNOWN,04-02-15,,585-445-3667,21497,17068,1,,209,8,,USD,Y,USD,-77.6352,43.087613
6734,CHI-NEW LENOX,2374 E Lincoln Hwy,New Lenox,IL,60451,21497,17780,1049,1640,2689,6734,CHI-NEW LENOX,6734,CHI,A,SUSAN MELLENS,02-02-06,,815-463-1705,21866,17780,1,,203,9,,USD,Y,USD,-87.96475,41.509231
7720,CHAMBERSBURG,967 Norland Ave,Chambersburg,PA,17201,21479,17525,711,1640,2351,7720,CHAMBERSBURG,7720,CHA,A,KEVIN GARDNER,22-03-07,,717-263-9358,23198,17525,1,,320,8,,USD,Y,USD,-77.66139,39.931123
1593,SPOKANE-COEUR D'ALENE,225 W Canfield Ave Ste B,Coeur D'Alene,ID,83815,21459,16664,1367,1755,3122,1593,SPOKANE-COEUR D'ALENE,1593,SPO,A,MICHAEL DESIND,18-10-01,,208-772-6333,21300,16664,1,,108,2,,USD,Y,USD,-116.78897,47.718227
1037,"KC-BLUE SPRINGS, MO",1050 NE Coronado Dr,Blue Springs,MO,64014,21457,17627,856,1291,2147,1037,"KC-BLUE SPRINGS, MO",1037,BLU,C,SHEREEN GUPTA,04-02-11,,816-224-2806,20665,17610,1,,218,1,,USD,Y,USD,-94.25767,39.017559
9012,RAPID CITY,1707 Eglin St,Rapid City,SD,57701,21449,17632,1223,1766,2989,9012,RAPID CITY,9012,RAP,A,BETH SCHNELL,01-02-09,,605-348-4024,21476,17632,1,,106,2,,USD,Y,USD,-103.21335,44.085288
7780,"WAYNESBORO, VA",821 Town Center Dr Ste F,Waynesboro,VA,22980,21449,17900,685,1669,2354,7780,WAYNESBORO,7780,WAY,A,SARAH JONES,28-10-07,,540-942-7813,21476,17900,1,,221,7,,USD,Y,USD,-78.89839,38.076547
1064,RAL-HOLLY SPRINGS,164 Grand Hill Place,Holly Springs,NC,27540,21448,17609,847,1495,2342,1064,RAL-HOLLY SPRINGS,1064,RAL,C,UNKNOWN,29-03-13,,919-552-4730,21544,17609,1,,313,7,,USD,Y,USD,-78.83486,35.643545
7807,BROWNSVILLE,571 E Morrison Rd,Brownsville,TX,78526,21447,17545,1142,1975,3117,7807,BROWNSVILLE,7807,BRO,A,ISMAEL GUERRA,29-04-07,,956-350-6205,20768,17545,1,,406,1,,USD,Y,USD,-97.47211,25.969007
6752,CHI-OSWEGO,1620 Douglas Rd,Oswego,IL,60543,21441,17762,1087,1628,2715,6752,CHI-OSWEGO,6752,CHI,A,JON KOSZALA,09-11-06,,630-551-1557,21009,17762,1,,202,9,,USD,Y,USD,-88.34177,41.684896
6805,"ST.L-SHILOH, IL",3800 Green Mount Crossing Dr,Shiloh,IL,62269,21440,17773,847,1639,2486,6805,"ST.L-SHILOH, IL",6805,STL,A,DAN CURRY,29-01-06,,618-622-4983,21805,17773,1,,216,9,,USD,Y,USD,-89.91207,38.589849
9518,TURLOCK,3151 Geer Rd,Turlock,CA,95382,21440,17689,993,554,1547,9518,TURLOCK,9518,TUR,C,RALPH DAVID CEDANO,27-04-95,,209-634-7084,21440,18190,1,,115,4,,USD,Y,USD,-120.8516,37.523901
1082,HUNTSVILLE-EAST,975 Airport Rd SW,Huntsville,AL,35802,21440,15150,2957,0,2957,1082,HUNTSVILLE,1082,HUN,C,UNKNOWN,26-10-12,,256-885-1779,21444,15150,1,,408,7,,USD,Y,USD,-86.55929,34.666041
4921,TOR-ETOBICOKE,"170 N Queen St, Unit A",Etobicoke,ON,M9C1A8,21437,17416,908,1494,2402,4921,TOR-ETOBICOKE,4921,TOR,C,UNKNOWN,15-10-15,,647-792-7573,21340,17416,1,,501,8,,CAD,Y,CAD,-79.557224,43.618683
3929,"KELOWNA, BC",1500 Banks Rd Unit 100,Kelowna,BC,V1X7Y1,21432,17763,920,1745,2665,3929,"KELOWNA, BC",3929,KEL,A,TRACY SLATTERY,23-10-03,,250-763-7446,21545,17763,1,,505,2,,CAD,Y,CAN,-119.421965,49.884219
1230,BOS-STONEHAM,"119 Main St, Ste 1",Stoneham,MA,2180,21432,16255,2298,0,2298,1230,BOS-STONEHAM,1230,BOS,C,UNKNOWN,20-03-14,,781-850-4364,21903,16255,1,,312,8,,USD,Y,USD,-71.09835,42.480145
7820,DOTHAN,4601 Montgomery Hwy Ste 400,Dothan,AL,36303,21429,17767,711,1633,2344,7820,DOTHAN,7820,DOT,A,TRACY MOAK,16-09-07,,334-671-8401,21476,17767,1,,416,7,,USD,Y,USD,-85.40605,31.249042
